tconst,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,director,writer,cast
tt3152592,Scoob!,2020,93,"Adventure,Animation,Comedy",5.6,28236.0,Tony Cervone,Adam Sztykiel,Will Forte
tt3152624,Trainwreck,2015,125,"Comedy,Drama,Romance",6.2,139337.0,Judd Apatow,Amy Schumer,Amy Schumer
tt3155298,Luther: The Fallen Sun,2023,129,"Crime,Drama,Mystery",6.4,49889.0,Jamie Payne,Neil Cross,Idris Elba
tt3164256,Rock the Kasbah,2015,106,"Comedy,Music,War",5.5,12444.0,Barry Levinson,Mitch Glazer,Bill Murray
tt3165612,Sleeping with Other People,2015,101,"Comedy,Drama,Romance",6.5,45299.0,Leslye Headland,Leslye Headland,Jason Sudeikis
tt3168230,Mr. Holmes,2015,104,"Drama,Mystery",6.8,65824.0,Bill Condon,Mitch Cullin,Ian McKellen
tt3169706,Pride,2014,119,"Biography,Comedy,Drama",7.8,59252.0,Matthew Warchus,Stephen Beresford,Bill Nighy
tt3169770,El desconocido,2015,102,"Action,Adventure,Crime",6.6,10581.0,Dani de la Torre,Alberto Marini,Luis Tosar
tt3170832,Room,2015,118,"Drama,Thriller",8.1,430868.0,Lenny Abrahamson,Emma Donoghue,Brie Larson
tt3170902,Theeb,2014,100,"Adventure,Drama,Thriller",7.2,11259.0,Naji Abu Nowar,Naji Abu Nowar,Jacir Eid Al-Hwietat
tt3171832,iBoy,2017,90,"Action,Crime,Sci-Fi",5.9,23683.0,Adam Randall,Kevin Brooks,Bill Milner
tt3172532,The Diary of a Teenage Girl,2015,102,"Comedy,Drama,Romance",6.8,32623.0,Marielle Heller,Phoebe Gloeckner,Bel Powley
tt3173594,Hacker,2016,95,"Crime,Drama,Thriller",6.1,10445.0,Akan Satayev,Atakhan,Callan McAuliffe
tt3174376,Before I Wake,2016,97,"Drama,Fantasy,Horror",6.2,48939.0,Mike Flanagan,Mike Flanagan,Kate Bosworth
tt3175038,Ek Villain,2014,129,"Action,Crime,Drama",6.5,21517.0,Mohit Suri,Tushar Hiranandani,Sidharth Malhotra
tt3177316,Honeymoon,2014,87,"Drama,Fantasy,Horror",5.7,26625.0,Leigh Janiak,Phil Graziadei,Rose Leslie
tt3179568,"Men, Women & Children",2014,119,"Comedy,Drama",6.6,32965.0,Jason Reitman,Chad Kultgen,Kaitlyn Dever
tt3181776,Momentum,2015,96,"Action,Crime,Thriller",5.5,16333.0,Stephen S. Campanelli,Adam Marcus,Olga Kurylenko
tt3183660,Fantastic Beasts and Where to Find Them,2016,132,"Adventure,Family,Fantasy",7.2,487393.0,David Yates,J.K. Rowling,Eddie Redmayne
tt3195644,Insidious: Chapter 3,2015,97,"Horror,Mystery,Thriller",6.1,108793.0,Leigh Whannell,Leigh Whannell,Dermot Mulroney
tt3201640,Extinction,2018,95,"Action,Drama,Sci-Fi",5.8,54948.0,Ben Young,Spenser Cohen,Michael Peña
tt3202202,Palmeras en la nieve,2015,163,"Drama,Romance",7.3,12130.0,Fernando González Molina,Sergio G. Sánchez,Mario Casas
tt3203528,Bad Samaritan,2018,110,"Crime,Horror,Thriller",6.4,24734.0,Dean Devlin,Brandon Boyce,David Tennant
tt3203606,Trumbo,2015,124,"Biography,Drama",7.4,83001.0,Jay Roach,John McNamara,Bryan Cranston
tt3203616,The Cobbler,2014,99,"Comedy,Drama,Fantasy",5.8,57972.0,Tom McCarthy,Tom McCarthy,Adam Sandler
tt3205376,Slow West,2015,84,"Action,Adventure,Drama",6.9,46572.0,John Maclean,John Maclean,Kodi Smit-McPhee
tt3208026,Black '47,2018,100,"Action,Drama,History",6.8,12447.0,Lance Daly,P.J. Dillon,Hugo Weaving
tt3210686,Son of God,2014,138,"Biography,Drama,History",5.7,19350.0,Christopher Spencer,Richard Bedser,Diogo Morgado
tt3212232,I Am Wrath,2016,92,"Action,Thriller",5.4,15414.0,Chuck Russell,Paul Sloan,John Travolta
tt3212904,Curve,2015,85,"Horror,Thriller",5.4,10091.0,Iain Softley,Kimberly Lofstrom Johnson,Julianne Hough
tt3215824,Those Who Wish Me Dead,2021,100,"Action,Drama,Thriller",6.0,65364.0,Taylor Sheridan,Michael Koryta,Angelina Jolie
tt3216348,Incarnate,2016,87,"Horror,Thriller",5.3,13588.0,Brad Peyton,Ronnie Christensen,Aaron Eckhart
tt3224458,A Beautiful Day in the Neighborhood,2019,109,"Biography,Drama",7.2,83922.0,Marielle Heller,Micah Fitzerman-Blue,Matthew Rhys
tt3228774,Cruella,2021,134,"Adventure,Comedy,Crime",7.3,243941.0,Craig Gillespie,Dana Fox,Emma Stone
tt3231054,Risen,2016,107,"Action,Drama,History",6.3,29495.0,Kevin Reynolds,Kevin Reynolds,Joseph Fiennes
tt3233418,Spare Parts,2015,114,"Biography,Drama,History",7.2,11537.0,Sean McNamara,Joshua Davis,George Lopez
tt3235888,It Follows,2014,100,"Horror,Mystery,Thriller",6.8,252046.0,David Robert Mitchell,David Robert Mitchell,Maika Monroe
tt3247714,Survivor,2015,96,"Action,Crime,Thriller",5.6,34646.0,James McTeigue,Philip Shelby,Milla Jovovich
tt3253930,La isla mínima,2014,105,"Action,Crime,Mystery",7.2,34979.0,Alberto Rodríguez,Rafael Cobos,Javier Gutiérrez
tt3262342,Loving Vincent,2017,94,"Animation,Drama,Mystery",7.8,60238.0,DK Welchman,DK Welchman,Douglas Booth
tt3263904,Sully,2016,96,"Biography,Drama",7.4,282139.0,Clint Eastwood,Todd Komarnicki,Tom Hanks
tt3263946,Trial by Fire,2018,127,"Biography,Drama",7.1,11311.0,Edward Zwick,Geoffrey Fletcher,Jack O'Connell
tt3272066,Reminiscence,2021,116,"Mystery,Romance,Sci-Fi",5.9,59827.0,Lisa Joy,Lisa Joy,Hugh Jackman
tt3276924,Heist,2015,93,"Action,Crime,Drama",6.1,31481.0,Scott Mann,Stephen Cyrus Sepher,Robert De Niro
tt3278330,Il racconto dei racconti - Tale of Tales,2015,134,"Drama,Fantasy,Horror",6.4,29752.0,Matteo Garrone,Edoardo Albinati,Salma Hayek
tt3280262,Cult of Chucky,2017,91,"Horror,Thriller",5.2,27268.0,Don Mancini,Don Mancini,Allison Dawn Doiron
tt3281548,Little Women,2019,135,"Drama,Romance",7.8,218189.0,Greta Gerwig,Greta Gerwig,Saoirse Ronan
tt3286052,February,2015,93,"Horror,Mystery,Thriller",5.9,23810.0,Oz Perkins,Oz Perkins,Emma Roberts
tt3289712,Jenny's Wedding,2015,94,"Comedy,Drama,Romance",5.6,11596.0,Mary Agnes Donoghue,Mary Agnes Donoghue,Katherine Heigl
tt3289724,Welcome to Marwen,2018,116,"Biography,Comedy,Drama",6.2,24879.0,Robert Zemeckis,Robert Zemeckis,Steve Carell
tt3289728,Equals,2015,101,"Drama,Romance,Sci-Fi",6.0,31703.0,Drake Doremus,Nathan Parker,Nicholas Hoult
tt3289956,The Autopsy of Jane Doe,2016,86,"Horror,Mystery,Thriller",6.8,125974.0,André Øvredal,Ian Goldberg,Brian Cox
tt3296658,Hrútar,2015,93,Drama,7.2,14777.0,Grímur Hákonarson,Grímur Hákonarson,Sigurður Sigurjónsson
tt3296908,HHhH,2017,120,"Action,Biography,Thriller",6.4,17642.0,Cédric Jimenez,Laurent Binet,Jason Clarke
tt3297330,Good Kill,2014,102,"Drama,Thriller,War",6.4,24436.0,Andrew Niccol,Andrew Niccol,Ethan Hawke
tt3300542,London Has Fallen,2016,99,"Action,Thriller",5.9,163353.0,Babak Najafi,Creighton Rothenberger,Gerard Butler
tt3300980,Den 12. mann,2017,135,"Drama,History,Thriller",7.3,27587.0,Harald Zwart,Petter Skavlan,Thomas Gullestad
tt3312830,Youth,2015,124,"Comedy,Drama,Music",7.3,80697.0,Paolo Sorrentino,Paolo Sorrentino,Michael Caine
tt3315342,Logan,2017,137,"Action,Drama,Sci-Fi",8.1,785167.0,James Mangold,James Mangold,Hugh Jackman
tt3316948,American Ultra,2015,96,"Action,Comedy",6.1,93730.0,Nima Nourizadeh,Max Landis,Jesse Eisenberg
tt3316960,Still Alice,2014,101,Drama,7.5,139118.0,Richard Glatzer,Richard Glatzer,Julianne Moore
tt3317234,"Game Over, Man!",2018,101,"Action,Comedy",5.4,31752.0,Kyle Newacheck,Anders Holm,Adam Devine
tt3319920,Regression,2015,106,"Adventure,Crime,Drama",5.6,41391.0,Alejandro Amenábar,Alejandro Amenábar,Ethan Hawke
tt3321300,Spooks: The Greater Good,2015,104,"Action,Drama,Thriller",6.2,23210.0,Bharat Nalluri,Jonathan Brackley,Kit Harington
tt3322364,Concussion,2015,123,"Biography,Drama,Sport",7.1,97657.0,Peter Landesman,Peter Landesman,Will Smith
tt3322420,Queen,2013,146,"Adventure,Comedy,Drama",8.1,66962.0,Vikas Bahl,Vikas Bahl,Kangana Ranaut
tt3322940,Annabelle,2014,99,"Horror,Mystery,Thriller",5.4,165191.0,John R. Leonetti,Gary Dauberman,Ward Horton
tt3327624,Infini,2015,110,"Horror,Sci-Fi,Thriller",5.3,14800.0,Shane Abbess,Shane Abbess,Daniel MacPherson
tt3332064,Pan,2015,111,"Action,Adventure,Comedy",5.7,65782.0,Joe Wright,Jason Fuchs,Levi Miller
tt3335606,Berlin Syndrome,2017,116,"Drama,Horror,Mystery",6.3,26379.0,Cate Shortland,Shaun Grant,Teresa Palmer
tt3339674,Burying the Ex,2014,89,"Comedy,Horror,Romance",5.4,11174.0,Joe Dante,Alan Trezza,Anton Yelchin
tt3348730,Jigsaw,2017,92,"Horror,Mystery,Thriller",5.7,83239.0,Michael Spierig,Josh Stolberg,Matt Passmore
tt3352390,Friend Request,2016,92,"Horror,Mystery,Thriller",5.2,27078.0,Simon Verhoeven,Matthew Ballen,Alycia Debnam-Carey
tt3361792,Tolkien,2019,112,"Biography,Drama,Romance",6.8,43316.0,Dome Karukoski,David Gleeson,Nicholas Hoult
tt3371366,Transformers: The Last Knight,2017,154,"Action,Adventure,Sci-Fi",5.2,157502.0,Michael Bay,Art Marcum,Mark Wahlberg
tt3381008,Grimsby,2016,83,"Action,Adventure,Comedy",6.2,106359.0,Louis Leterrier,Sacha Baron Cohen,Sacha Baron Cohen
tt3385516,X-Men: Apocalypse,2016,144,"Action,Adventure,Sci-Fi",6.9,445035.0,Bryan Singer,Simon Kinberg,James McAvoy
tt3385524,Stan & Ollie,2018,98,"Biography,Comedy,Drama",7.2,38606.0,Jon S. Baird,Jeff Pope,Steve Coogan
tt3387266,A United Kingdom,2016,111,"Biography,Drama,History",6.9,16572.0,Amma Asante,Guy Hibbert,David Oyelowo
tt3387520,Scary Stories to Tell in the Dark,2019,108,"Adventure,Horror,Mystery",6.2,79962.0,André Øvredal,Dan Hageman,Zoe Margaret Colletti
tt3387648,The Taking,2014,90,"Horror,Mystery,Thriller",6.0,35314.0,Adam Robitel,Adam Robitel,Jill Larson
tt3393786,Jack Reacher: Never Go Back,2016,118,"Action,Crime,Drama",6.1,164680.0,Edward Zwick,Richard Wenk,Tom Cruise
tt3395184,Spring,2014,109,"Horror,Romance,Sci-Fi",6.7,29779.0,Justin Benson,Justin Benson,Lou Taylor Pucci
tt3397884,Sicario,2015,121,"Action,Crime,Drama",7.6,444937.0,Denis Villeneuve,Taylor Sheridan,Emily Blunt
tt3398268,Omoide no Marnie,2014,103,"Animation,Drama,Family",7.7,43393.0,Hiromasa Yonebayashi,Joan G. Robinson,Sara Takatsuki
tt3399024,Samba,2014,118,"Comedy,Drama,Romance",6.7,16883.0,Olivier Nakache,Éric Toledano,Omar Sy
tt3401882,Fist Fight,2017,91,Comedy,5.6,44065.0,Richie Keen,Van Robichaux,Ice Cube
tt3402236,Murder on the Orient Express,2017,114,"Crime,Drama,Mystery",6.5,268094.0,Kenneth Branagh,Michael Green,Kenneth Branagh
tt3405236,Raees,2017,143,"Action,Crime,Drama",6.6,47379.0,Rahul Dholakia,Rahul Dholakia,Shah Rukh Khan
tt3409392,Timbuktu,2014,96,"Drama,War",7.1,17824.0,Abderrahmane Sissako,Abderrahmane Sissako,Ibrahim Ahmed
tt3410834,Allegiant,2016,120,"Action,Adventure,Mystery",5.7,127236.0,Robert Schwentke,Noah Oppenheim,Shailene Woodley
tt3411444,Ferdinand,2017,108,"Adventure,Animation,Comedy",6.7,59997.0,Carlos Saldanha,Robert L. Baird,John Cena
tt3416532,A Monster Calls,2016,108,"Adventure,Drama,Family",7.4,90599.0,J.A. Bayona,Patrick Ness,Lewis MacDougall
tt3416536,Hot Summer Nights,2017,107,"Crime,Drama,Romance",6.4,20834.0,Elijah Bynum,Elijah Bynum,Timothée Chalamet
tt3416742,What We Do in the Shadows,2014,86,"Comedy,Horror",7.6,189832.0,Taika Waititi,Jemaine Clement,Jemaine Clement
tt3416828,Ice Age: Collision Course,2016,94,"Adventure,Animation,Comedy",5.6,70158.0,Michael Thurmeier,Michael J. Wilson,Ray Romano
tt3417422,Drishyam,2013,160,"Crime,Drama,Thriller",8.3,42567.0,Jeethu Joseph,Jeethu Joseph,Mohanlal
tt3420504,Finch,2021,115,"Adventure,Drama,Sci-Fi",6.9,88292.0,Miguel Sapochnik,Craig Luck,Tom Hanks
tt3442006,Cake,2014,102,Drama,6.4,38109.0,Daniel Barnz,Patrick Tobin,Jennifer Aniston
tt3445702,1/1,2018,85,Drama,6.2,10276.0,Jeremy Phillips,Jeremy Phillips,Lindsey Shaw
tt3447364,Detective Byomkesh Bakshy!,2015,139,"Action,Crime,Drama",7.6,23769.0,Dibakar Banerjee,Urmi Juvekar,Sushant Singh Rajput
tt3447590,Roald Dahl's Matilda the Musical,2022,117,"Comedy,Drama,Family",7.1,22725.0,Matthew Warchus,Dennis Kelly,Alisha Weir
tt3450900,The Sea of Trees,2015,110,"Drama,Fantasy,Mystery",6.1,16846.0,Gus Van Sant,Chris Sparling,Matthew McConaughey
tt3450958,War for the Planet of the Apes,2017,140,"Action,Adventure,Drama",7.4,265954.0,Matt Reeves,Mark Bomback,Andy Serkis
tt3460252,The Hateful Eight,2015,168,"Crime,Drama,Mystery",7.8,621845.0,Quentin Tarantino,Quentin Tarantino,Samuel L. Jackson
tt3461252,The Blue Elephant,2014,170,"Drama,Horror,Mystery",8.0,29067.0,Marwan Hamed,Ahmed Mourad,Karim Abdel Aziz
tt3462710,Unforgettable,2017,100,"Drama,Thriller",5.1,16332.0,Denise Di Novi,Christina Hodson,Rosario Dawson
tt3464902,The Lobster,2015,119,"Drama,Romance,Sci-Fi",7.1,268809.0,Yorgos Lanthimos,Yorgos Lanthimos,Colin Farrell
tt3467412,Extinction,2015,112,"Action,Adventure,Drama",5.8,17449.0,Miguel Ángel Vivas,Alberto Marini,Matthew Fox
tt3469046,Despicable Me 3,2017,89,"Adventure,Animation,Comedy",6.2,142273.0,Eric Guillon,Cinco Paul,Steve Carell
tt3470600,Sing,2016,108,"Animation,Comedy,Family",7.1,178095.0,Garth Jennings,Garth Jennings,Matthew McConaughey
tt3471098,Maggie's Plan,2015,98,"Comedy,Drama,Romance",6.2,17503.0,Rebecca Miller,Rebecca Miller,Greta Gerwig
tt3478962,Mon roi,2015,124,"Drama,Romance",7.1,13514.0,Maïwenn,Etienne Comar,Vincent Cassel
tt3479316,Parallels,2015,83,"Action,Sci-Fi",6.0,14830.0,Christopher Leone,Laura Harkcom,Mark Hapka
tt3480822,Black Widow,2021,134,"Action,Adventure,Sci-Fi",6.7,395223.0,Cate Shortland,Eric Pearson,Scarlett Johansson
tt3481634,Inconceivable,2017,105,"Drama,Thriller",5.2,10410.0,Jonathan Baker,Chloe King,Gina Gershon
tt3488710,The Walk,2015,123,"Adventure,Biography,Drama",7.3,131389.0,Robert Zemeckis,Robert Zemeckis,Joseph Gordon-Levitt
tt3495026,Fan,2016,138,"Action,Drama,Thriller",6.9,47477.0,Maneesh Sharma,Maneesh Sharma,Shah Rukh Khan
tt3498820,Captain America: Civil War,2016,147,"Action,Sci-Fi",7.8,809300.0,Anthony Russo,Christopher Markus,Chris Evans
tt3499096,Race,2016,134,"Biography,Drama,Sport",7.1,38942.0,Stephen Hopkins,Joe Shrapnel,Stephan James
tt3501112,Security,2017,88,"Action,Crime,Thriller",5.7,20261.0,Alain Desrochers,Tony Mosher,Antonio Banderas
tt3501632,Thor: Ragnarok,2017,130,"Action,Adventure,Comedy",7.9,773502.0,Taika Waititi,Eric Pearson,Chris Hemsworth
tt3503406,The Whole Truth,2016,93,"Crime,Drama,Mystery",6.2,30801.0,Courtney Hunt,Nicholas Kazan,Keanu Reeves
tt3504048,Housebound,2014,107,"Comedy,Horror,Mystery",6.7,36313.0,Gerard Johnstone,Gerard Johnstone,Morgana O'Reilly
tt3508840,Cike Nie Yin Niang,2015,105,"Action,Drama,History",6.3,17357.0,Hsiao-Hsien Hou,Cheng Ah,Shu Qi
tt3513498,The Lego Movie 2: The Second Part,2019,107,"Action,Adventure,Animation",6.6,70734.0,Mike Mitchell,Phil Lord,Chris Pratt
tt3513500,Chip 'n Dale: Rescue Rangers,2022,97,"Action,Adventure,Animation",7.0,43406.0,Akiva Schaffer,Dan Gregor,Andy Samberg
tt3513548,Richard Jewell,2019,131,"Biography,Crime,Drama",7.5,92089.0,Clint Eastwood,Billy Ray,Paul Walter Hauser
tt3517870,Mine 9,2019,83,"Drama,Thriller",6.0,11785.0,Eddie Mensore,Eddie Mensore,Terry Serpico
tt3520418,We Are Still Here,2015,84,"Horror,Mystery",5.7,19336.0,Ted Geoghegan,Ted Geoghegan,Andrew Sensenig
tt3521126,The Disaster Artist,2017,104,"Biography,Comedy,Drama",7.3,158260.0,James Franco,Scott Neustadter,James Franco
tt3521164,Moana,2016,107,"Adventure,Animation,Comedy",7.6,350225.0,Chris Williams,Jared Bush,Auli'i Cravalho
tt3522806,Mechanic: Resurrection,2016,98,"Action,Adventure,Crime",5.7,88191.0,Dennis Gansel,Lewis John Carlino,Jason Statham
tt3530002,The Night Before,2015,101,"Comedy,Fantasy",6.4,78715.0,Jonathan Levine,Jonathan Levine,Joseph Gordon-Levitt
tt3531824,Nerve,2016,96,"Action,Adventure,Crime",6.5,135061.0,Henry Joost,Jessica Sharzer,Emma Roberts
tt3532216,American Made,2017,115,"Action,Comedy,Crime",7.1,192752.0,Doug Liman,Gary Spinelli,Tom Cruise
tt3541262,Myeong-ryang,2014,128,"Action,Drama,History",7.1,12438.0,Han-min Kim,Cheol-Hong Jeon,Choi Min-sik
tt3544082,45 Years,2015,95,"Drama,Romance",7.1,33970.0,Andrew Haigh,Andrew Haigh,Charlotte Rampling
tt3544112,Sing Street,2016,106,"Comedy,Drama,Music",7.9,97109.0,John Carney,Simon Carmody,Ferdia Walsh-Peelo
tt3547740,La famille Bélier,2014,106,"Comedy,Drama,Music",7.3,28930.0,Éric Lartigau,Victoria Bedos,Karin Viard
tt3553442,Whiskey Tango Foxtrot,2016,112,"Biography,Comedy,Drama",6.6,54082.0,Glenn Ficarra,Robert Carlock,Tina Fey
tt3553976,Captain Fantastic,2016,118,"Comedy,Drama",7.8,224893.0,Matt Ross,Matt Ross,Viggo Mortensen
tt3560686,Durak,2014,116,"Crime,Drama,Thriller",8.0,15335.0,Yuriy Bykov,Yuriy Bykov,Artyom Bystrov
tt3564472,Girls Trip,2017,122,"Adventure,Comedy,Drama",6.2,38958.0,Malcolm D. Lee,Erica Rivinoja,Regina Hall
tt3567288,The Visit,2015,94,"Horror,Mystery,Thriller",6.2,141198.0,M. Night Shyamalan,M. Night Shyamalan,Olivia DeJonge
tt3569230,Legend,2015,132,"Biography,Crime,Drama",6.9,190270.0,Brian Helgeland,Brian Helgeland,Tom Hardy
tt3569782,Jigarthanda,2014,171,"Action,Comedy,Crime",8.2,12363.0,Karthik Subbaraj,Karthik Subbaraj,Siddharth
tt3576728,Bilal: A New Breed of Hero,2015,105,"Action,Adventure,Animation",7.6,18891.0,Khurram H. Alavi,Ayman Jamal,Adewale Akinnuoye-Agbaje
tt3577624,A Perfect Day,2015,106,"Comedy,Drama,War",6.8,22845.0,Fernando León de Aranoa,Fernando León de Aranoa,Benicio Del Toro
tt3581652,West Side Story,2021,156,"Crime,Drama,Musical",7.2,88087.0,Steven Spielberg,Tony Kushner,Ansel Elgort
tt3606752,Cars 3,2017,102,"Adventure,Animation,Comedy",6.7,107922.0,Brian Fee,Brian Fee,Owen Wilson
tt3606756,Incredibles 2,2018,118,"Action,Adventure,Animation",7.6,308375.0,Brad Bird,Brad Bird,Craig T. Nelson
tt3606888,A Street Cat Named Bob,2016,103,"Biography,Drama,Family",7.3,32426.0,Roger Spottiswoode,James Bowen,Luke Treadaway
tt3608930,In a Valley of Violence,2016,104,"Action,Western",6.1,19920.0,Ti West,Ti West,Ethan Hawke
tt3612616,Mommy,2014,139,Drama,8.0,59035.0,Xavier Dolan,Xavier Dolan,Anne Dorval
tt3616916,Bølgen,2015,105,"Action,Drama,Thriller",6.6,40293.0,Roar Uthaug,John Kåre Raake,Kristoffer Joner
tt3622110,Don't Knock Twice,2016,93,"Drama,Fantasy,Horror",5.1,14391.0,Caradog W. James,Mark Huckerby,Katee Sackhoff
tt3622120,Kajaki,2014,108,"Adventure,Biography,Drama",7.1,13793.0,Paul Katis,Tom Williams,David Elliot
tt3622592,Paper Towns,2015,109,"Adventure,Comedy,Drama",6.2,105319.0,Jake Schreier,Scott Neustadter,Nat Wolff
tt3623726,Ricki and the Flash,2015,101,"Comedy,Drama,Music",6.0,24106.0,Jonathan Demme,Diablo Cody,Meryl Streep
tt3626476,Vacation Friends,2021,103,"Adventure,Comedy",6.3,23939.0,Clay Tarver,Tom Mullen,Lil Rel Howery
tt3631112,The Girl on the Train,2016,112,"Crime,Drama,Mystery",6.5,192287.0,Tate Taylor,Erin Cressida Wilson,Emily Blunt
tt3640424,Allied,2016,124,"Action,Drama,Romance",7.1,162262.0,Robert Zemeckis,Steven Knight,Brad Pitt
tt3647498,Blood Father,2016,88,"Action,Crime,Drama",6.4,65882.0,Jean-François Richet,Peter Craig,Mel Gibson
tt3654796,Creep 2,2017,78,"Crime,Drama,Horror",6.4,28964.0,Patrick Brice,Mark Duplass,Karan Soni
tt3658772,Misconduct,2016,106,"Crime,Drama,Mystery",5.3,17123.0,Shintaro Shimosawa,Simon Boyes,Josh Duhamel
tt3659388,The Martian,2015,144,"Adventure,Drama,Sci-Fi",8.0,877211.0,Ridley Scott,Drew Goddard,Matt Damon
tt3661210,The Dig,2021,112,"Biography,Drama,History",7.1,78102.0,Simon Stone,Moira Buffini,Carey Mulligan
tt3661394,The One and Only Ivan,2020,95,"Adventure,Comedy,Drama",6.5,12838.0,Thea Sharrock,Mike White,Sam Rockwell
tt3666024,La tortue rouge,2016,80,"Animation,Drama,Family",7.5,36566.0,Michael Dudok de Wit,Michael Dudok de Wit,Emmanuel Garijo
tt3668162,Bangalore Days,2014,171,"Comedy,Drama,Romance",8.3,21210.0,Anjali Menon,Anjali Menon,Dulquer Salmaan
tt3671542,Holding the Man,2015,127,"Biography,Drama,Romance",7.4,12926.0,Neil Armfield,Tommy Murphy,Ryan Corr
tt3672742,Turbo Kid,2015,93,"Action,Adventure,Comedy",6.7,28843.0,François Simard,Anouk Whissell,Munro Chambers
tt3672840,Tian jiang xiong shi,2015,127,"Action,Drama,Fantasy",5.9,20590.0,Daniel Lee,Daniel Lee,Jackie Chan
tt3678938,Humpty Sharma Ki Dulhania,2014,133,"Comedy,Drama,Romance",6.0,13462.0,Shashank Khaitan,Shashank Khaitan,Varun Dhawan
tt3679040,Kisi Ka Bhai Kisi Ki Jaan,2023,145,"Action,Comedy,Drama",6.9,35490.0,Farhad Samji,Tasha Bhambra,Salman Khan
tt3682448,Bridge of Spies,2015,142,"Drama,History,Thriller",7.6,317843.0,Steven Spielberg,Matt Charman,Tom Hanks
tt3685236,Ibiza,2018,94,"Comedy,Romance",5.2,18288.0,Alex Richanbach,Lauryn Kahn,Gwen Elizabeth Duchon
tt3691740,The BFG,2016,117,"Adventure,Family,Fantasy",6.3,89187.0,Steven Spielberg,Melissa Mathison,Mark Rylance
tt3697626,Ggeutggaji ganda,2014,111,"Action,Crime,Thriller",7.2,15132.0,Seong Hun Kim,Lee Hae-jun,Lee Sun-kyun
tt3702652,The Other Side of the Door,2016,96,"Horror,Thriller",5.3,18667.0,Johannes Roberts,Johannes Roberts,Sarah Wayne Callies
tt3702996,Fack ju Göhte 2,2015,115,Comedy,5.9,13766.0,Bora Dagtekin,Bora Dagtekin,Elyas M'Barek
tt3704050,Remember,2015,94,"Drama,Mystery,Thriller",7.4,26542.0,Atom Egoyan,Benjamin August,Christopher Plummer
tt3704428,Elvis,2022,159,"Biography,Drama,Music",7.3,207091.0,Baz Luhrmann,Baz Luhrmann,Tom Hanks
tt3704700,Brain on Fire,2016,88,"Biography,Drama",6.6,22856.0,Gerard Barrett,Gerard Barrett,Chloë Grace Moretz
tt3705412,Deathgasm,2015,86,"Action,Comedy,Horror",6.3,18356.0,Jason Howden,Jason Howden,Milo Cawthorne
tt3706352,All the Old Knives,2022,101,"Mystery,Thriller",6.1,25526.0,Janus Metz,Olen Steinhauer,Goksin Erdemli
tt3707104,Mine,2016,106,"Drama,Fantasy,Thriller",5.8,20084.0,Fabio Guaglione,Fabio Guaglione,Armie Hammer
tt3707106,By the Sea,2015,122,"Drama,Romance",5.3,21920.0,Angelina Jolie,Angelina Jolie,Brad Pitt
tt3708886,War on Everyone,2016,98,"Action,Comedy,Crime",5.8,19728.0,John Michael McDonagh,John Michael McDonagh,Alexander Skarsgård
tt3713166,Unfriended,2014,83,"Horror,Mystery,Thriller",5.6,78168.0,Levan Gabriadze,Nelson Greaves,Heather Sossaman
tt3714720,The Hollars,2016,88,"Comedy,Drama,Romance",6.6,13470.0,John Krasinski,Jim Strouse,Sharlto Copley
tt3715320,Irrational Man,2015,95,"Comedy,Crime,Drama",6.6,64917.0,Woody Allen,Woody Allen,Joaquin Phoenix
tt3716530,Elle,2016,130,"Crime,Drama,Thriller",7.1,68819.0,Paul Verhoeven,Philippe Djian,Isabelle Huppert
tt3717252,Underworld: Blood Wars,2016,91,"Action,Adventure,Fantasy",5.7,78236.0,Anna Foerster,Cory Goodman,Kate Beckinsale
tt3717490,Power Rangers,2017,124,"Action,Adventure,Fantasy",5.9,111045.0,Dean Israelite,John Gatins,Dacre Montgomery
tt3717532,The Last: Naruto the Movie,2014,112,"Action,Adventure,Animation",7.6,16282.0,Tsuneo Kobayashi,Masashi Kishimoto,Junko Takeuchi
